username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
onaysapatel;2017-12-12 00:30;1;0;"When you want to retweet almost every #SaudiMovieTitles tweet. Creativity peaked";;;#SaudiMovieTitles;"940347983710875649";https://twitter.com/onaysapatel/status/940347983710875649
mr_kay_bee;2017-12-12 00:26;0;0;"Y'all should check #SaudiMovieTitles it's very funny";;;#SaudiMovieTitles;"940347133852639232";https://twitter.com/mr_kay_bee/status/940347133852639232
sirhayaat_;2017-12-12 00:26;0;0;"#SaudiMovieTitles these guys are mad wallah";;;#SaudiMovieTitles;"940346997768368129";https://twitter.com/sirhayaat_/status/940346997768368129
ChristiLell;2017-12-12 00:25;0;0;"@AwkwardMuslim Aisha in Wonderland #SaudiMovieTitles";;@AwkwardMuslim;#SaudiMovieTitles;"940346841220157440";https://twitter.com/ChristiLell/status/940346841220157440
ChristiLell;2017-12-12 00:23;0;0;"@AwkwardMuslim Jahanim Park #SaudiMovieTitles";;@AwkwardMuslim;#SaudiMovieTitles;"940346295465709570";https://twitter.com/ChristiLell/status/940346295465709570
ikhwanib;2017-12-12 00:23;0;0;"Pagi-pagi udah ketawa bacain #SaudiMovieTitles";;;#SaudiMovieTitles;"940346216235147264";https://twitter.com/ikhwanib/status/940346216235147264
tribunnews;2017-12-12 00:22;0;0;"Via Vallen Buka Suara Tudingan Dirinya Merebut Suami Orang dan Sudah Mempunyai Anak, Ternyata Begini http:// style.tribunnews.com/2017/12/11/via -vallen-buka-suara-tudingan-dirinya-merebut-suami-orang-dan-sudah-mempunyai-anak-ternyata-begini … via @TribunStyle #banjir #inibaruindonesia #TanyaKPK #Harbolnas #KetuaDPR #SaudiMovieTitles #gubernur #Palestina #yerusalem #Kaleidoskop2017 #LigaChampions";;@TribunStyle;#banjir #inibaruindonesia #TanyaKPK #Harbolnas #KetuaDPR #SaudiMovieTitles #gubernur #Palestina #yerusalem #Kaleidoskop2017 #LigaChampions;"940346032684015616";https://twitter.com/tribunnews/status/940346032684015616
tribunnews;2017-12-12 00:22;0;0;"Ingat Amanda Gonzales, Putri Pesepakbola Christian Gonzales? Begini Penampilannya Sekarang http:// style.tribunnews.com/2017/12/11/ing at-amanda-gonzales-putri-pesepakbola-christian-gonzales-begini-penampilannya-sekarang … via @TribunStyle #banjir #inibaruindonesia #TanyaKPK #Harbolnas #KetuaDPR #SaudiMovieTitles #gubernur #Palestina #yerusalem #Kaleidoskop2017 #LigaChampions";;@TribunStyle;#banjir #inibaruindonesia #TanyaKPK #Harbolnas #KetuaDPR #SaudiMovieTitles #gubernur #Palestina #yerusalem #Kaleidoskop2017 #LigaChampions;"940345977436639232";https://twitter.com/tribunnews/status/940345977436639232
tribunnews;2017-12-12 00:21;1;2;"Jokowi Curhat Soal Trump dari Statement Soal Yerusalem sampai Istrinya Digoda, Baper Pak? http:// style.tribunnews.com/2017/12/11/jok owi-curhat-soal-trump-dari-statement-soal-yerusalem-sampai-istrinya-digoda-baper-pak … via @TribunStyle #banjir #inibaruindonesia #TanyaKPK #Harbolnas #KetuaDPR #SaudiMovieTitles #gubernur #Palestina #yerusalem #Kaleidoskop2017 #LigaChampions";;@TribunStyle;#banjir #inibaruindonesia #TanyaKPK #Harbolnas #KetuaDPR #SaudiMovieTitles #gubernur #Palestina #yerusalem #Kaleidoskop2017 #LigaChampions;"940345928795406336";https://twitter.com/tribunnews/status/940345928795406336
XI_interbrigade;2017-12-12 00:19;0;0;"#MonarchyBusters #SaudiMovieTitles pic.twitter.com/ZArIRKvHc8";;;#MonarchyBusters #SaudiMovieTitles;"940345445829791744";https://twitter.com/XI_interbrigade/status/940345445829791744
trendinaliaID;2017-12-12 00:19;0;0;"⒈ #SaudiMovieTitles ⒉ Komentar Anda ⒊ #greeners ⒋ #radioguemati ⒌ #UCLDraw ⒍ Jakarta ⒎ #PasarRakyatIndonesia ⒏ Chelsea vs Barcelona ⒐ Harbolnas ⒑ Ketua DPR 2017/12/12 05:05 WIB #trndnl http://www. trendinalia.com/twitter-trendi ng-topics/indonesia/indonesia-today.html …";;;#SaudiMovieTitles #greeners #radioguemati #UCLDraw #PasarRakyatIndonesia #trndnl;"940345297107951617";https://twitter.com/trendinaliaID/status/940345297107951617
ChristiLell;2017-12-12 00:17;0;0;"@AwkwardMuslim Jannah League #SaudiMovieTitles";;@AwkwardMuslim;#SaudiMovieTitles;"940344789572247552";https://twitter.com/ChristiLell/status/940344789572247552
Javiyani_J;2017-12-12 00:13;2;6;"The Iftar Club #SaudiMovieTitles";;;#SaudiMovieTitles;"940343888832638978";https://twitter.com/Javiyani_J/status/940343888832638978
fazzeem;2017-12-12 00:10;0;0;"Sheikhs on a plane #SaudiMovieTitles";;;#SaudiMovieTitles;"940342930820263937";https://twitter.com/fazzeem/status/940342930820263937
fazzeem;2017-12-12 00:09;0;0;"Meet the Fakirs #SaudiMovieTitles";;;#SaudiMovieTitles;"940342838616887301";https://twitter.com/fazzeem/status/940342838616887301
Javiyani_J;2017-12-12 00:08;9;12;"Sheikh and the City #SaudiMovieTitles";;;#SaudiMovieTitles;"940342549247434752";https://twitter.com/Javiyani_J/status/940342549247434752
Mazamandias;2017-12-11 23:58;1;1;"Back to the Fatwah #SaudiMovieTitles";;;#SaudiMovieTitles;"940340130472235008";https://twitter.com/Mazamandias/status/940340130472235008
sarahbintyusuf;2017-12-11 23:58;0;0;"Jules and Jinn #SaudiMovieTitles";;;#SaudiMovieTitles;"940340079654047745";https://twitter.com/sarahbintyusuf/status/940340079654047745
pyramidsofpizza;2017-12-11 23:57;0;0;"niqabi squad #SaudiMovieTitles https:// twitter.com/ProteinShaykh/ status/940220185205764096 …";;;#SaudiMovieTitles;"940339794839769089";https://twitter.com/pyramidsofpizza/status/940339794839769089
rand0mGe3k;2017-12-11 23:57;0;0;"What happens in Jeddah stays in Jeddah #SaudiMovieTitles";;;#SaudiMovieTitles;"940339743207903232";https://twitter.com/rand0mGe3k/status/940339743207903232
fs9213;2017-12-11 23:57;0;0;"Maid in Makkah #SaudiMovieTitles";;;#SaudiMovieTitles;"940339684009488384";https://twitter.com/fs9213/status/940339684009488384
sarahbintyusuf;2017-12-11 23:55;1;6;"Rakatouille #SaudiMovieTitles";;;#SaudiMovieTitles;"940339199911321602";https://twitter.com/sarahbintyusuf/status/940339199911321602
fs9213;2017-12-11 23:54;1;2;"Sheikhs on a Plane #SaudiMovieTitles @sal_theman loooool";;@sal_theman;#SaudiMovieTitles;"940339154663157761";https://twitter.com/fs9213/status/940339154663157761
KevinSecular;2017-12-11 23:54;0;0;"#SaudiMovieTitles X Imams";;;#SaudiMovieTitles;"940339039751823360";https://twitter.com/KevinSecular/status/940339039751823360
Dennisyahptr;2017-12-11 23:49;0;0;"Bangsad, pagi-pagi nyasar ke #SaudiMovieTitles :((";;;#SaudiMovieTitles;"940337748652597248";https://twitter.com/Dennisyahptr/status/940337748652597248
KevinSecular;2017-12-11 23:48;0;0;"#SaudiMovieTitles . Romancing the stones";;;#SaudiMovieTitles;"940337601566969857";https://twitter.com/KevinSecular/status/940337601566969857
samanjavadi;2017-12-11 23:47;0;0;"Even during 8-yrs war v #Iraq , #Iran didn't stop producing #Arts : just think of Iranian films & #graffiti . Now I read news that #SaudiArabia will re-open #SaudiCinema after 35 yrs: hope to see realism in #SaudiMovieTitles , instead of luxury";;;#Iraq #Iran #Arts #graffiti #SaudiArabia #SaudiCinema #SaudiMovieTitles;"940337261136285696";https://twitter.com/samanjavadi/status/940337261136285696
notorious_khan;2017-12-11 23:41;1;0;"Hallojinns #SaudiMovieTitles";;;#SaudiMovieTitles;"940335878072864772";https://twitter.com/notorious_khan/status/940335878072864772
Ghalight;2017-12-11 23:37;1;1;"I know what you did last Ramadan #SaudiMovieTitles";;;#SaudiMovieTitles;"940334860970860544";https://twitter.com/Ghalight/status/940334860970860544
dereklaffan;2017-12-11 23:36;0;0;"Iraqi Balboa #SaudiMovieTitles";;;#SaudiMovieTitles;"940334473006256129";https://twitter.com/dereklaffan/status/940334473006256129
TheMuizzz;2017-12-11 23:35;1;0;"The Antnamlu-man #SaudiMovieTitles https:// twitter.com/AwkwardMuslim/ status/940216085596590080 …";;;#SaudiMovieTitles;"940334247075704832";https://twitter.com/TheMuizzz/status/940334247075704832
dereklaffan;2017-12-11 23:34;0;0;"Israeli Women Have Curves #SaudiMovieTitles";;;#SaudiMovieTitles;"940334107871072256";https://twitter.com/dereklaffan/status/940334107871072256
Khalidbintory;2017-12-11 23:33;0;0;"Wrath of the shaitaans #SaudiMovieTitles";;;#SaudiMovieTitles;"940333734628331521";https://twitter.com/Khalidbintory/status/940333734628331521
dereklaffan;2017-12-11 23:32;0;0;"The Shwarma of The Roses #SaudiMovieTitles";;;#SaudiMovieTitles;"940333539312259072";https://twitter.com/dereklaffan/status/940333539312259072
sal_theman;2017-12-11 23:30;1;0;"50 sheikhs of grey #SaudiMovieTitles";;;#SaudiMovieTitles;"940332942949220352";https://twitter.com/sal_theman/status/940332942949220352
khuscen;2017-12-11 23:30;0;0;"Wahhabi: Fully Loaded #SaudiMovieTitles";;;#SaudiMovieTitles;"940332880374272002";https://twitter.com/khuscen/status/940332880374272002
DivyaSeshamani;2017-12-11 23:30;0;0;"I haven't laughed so hard in a long time. @mollamar if you want to feel comforted that humour is alive in the ME and the world hasn't gone mad, check out #SaudiMovieTitles";;@mollamar;#SaudiMovieTitles;"940332869460938754";https://twitter.com/DivyaSeshamani/status/940332869460938754
bikagan;2017-12-11 23:26;0;2;"V for Wahhabi #SaudiMovieTitles";;;#SaudiMovieTitles;"940332002351427584";https://twitter.com/bikagan/status/940332002351427584
Fareesness;2017-12-11 23:23;0;3;"Despicable Mullahs #SaudiMovieTitles";;;#SaudiMovieTitles;"940331203919601665";https://twitter.com/Fareesness/status/940331203919601665
fahadhaneefa;2017-12-11 23:21;0;0;"#SaudiMovieTitles https:// twitter.com/AwkwardMuslim/ status/940195644379160577 …";;;#SaudiMovieTitles;"940330786254934016";https://twitter.com/fahadhaneefa/status/940330786254934016
hafnoor_;2017-12-11 23:21;0;0;"I love you, Akh #SaudiMovieTitles";;;#SaudiMovieTitles;"940330614737252352";https://twitter.com/hafnoor_/status/940330614737252352
hafnoor_;2017-12-11 23:20;0;0;"Salat up #SaudiMovieTitles";;;#SaudiMovieTitles;"940330492389462026";https://twitter.com/hafnoor_/status/940330492389462026
bikagan;2017-12-11 23:17;0;0;"The Intrainables. #SaudiMovieTitles";;;#SaudiMovieTitles;"940329811683180550";https://twitter.com/bikagan/status/940329811683180550
bmiltonedwards;2017-12-11 23:16;0;0;"#SaudiMovieTitles - the good, the bad and the Saudi";;;#SaudiMovieTitles;"940329525719814145";https://twitter.com/bmiltonedwards/status/940329525719814145
hafnoor_;2017-12-11 23:13;1;0;"Lmao I just found something interesting #saudimovietitles";;;#saudimovietitles;"940328706328924165";https://twitter.com/hafnoor_/status/940328706328924165
Arabiskehalvoy;2017-12-11 23:10;0;0;"Nå leveres det på #SaudiMovieTitles";;;#SaudiMovieTitles;"940328035827552257";https://twitter.com/Arabiskehalvoy/status/940328035827552257
Fareesness;2017-12-11 23:10;0;2;"The mullah, the hoor and the shariah. #SaudiMovieTitles";;;#SaudiMovieTitles;"940327996845711361";https://twitter.com/Fareesness/status/940327996845711361
juve_mansour;2017-12-11 23:07;0;0;"Prisoners برضو عميقة #SaudiMovieTitles";;;#SaudiMovieTitles;"940327153333305344";https://twitter.com/juve_mansour/status/940327153333305344
c_deek;2017-12-11 23:05;0;0;"#SaudiMovieTitles gives me life. Halal entertainment people.";;;#SaudiMovieTitles;"940326821622702080";https://twitter.com/c_deek/status/940326821622702080
juve_mansour;2017-12-11 23:05;9;18;"How to Train Your Wife #SaudiMovieTitles";;;#SaudiMovieTitles;"940326699396485120";https://twitter.com/juve_mansour/status/940326699396485120
Utd4Utd;2017-12-11 23:04;4;4;"Iron Sheik #SaudiMovieTitles";;;#SaudiMovieTitles;"940326510346452992";https://twitter.com/Utd4Utd/status/940326510346452992
juve_mansour;2017-12-11 23:00;0;0;"Children of Heaven عميقة شوي #SaudiMovieTitles";;;#SaudiMovieTitles;"940325495337619458";https://twitter.com/juve_mansour/status/940325495337619458
trendinaliaID;2017-12-11 22:59;0;0;"⒈ #SaudiMovieTitles ⒉ #banjir ⒊ #KabarnyaMantan ⒋ Komentar Anda ⒌ Lazada ⒍ #radioguemati ⒎ #UCLDraw ⒏ Harbolnas ⒐ Ketua DPR ⒑ Porto 2017/12/12 03:45 WIB #trndnl http://www. trendinalia.com/twitter-trendi ng-topics/indonesia/indonesia-today.html …";;;#SaudiMovieTitles #banjir #KabarnyaMantan #radioguemati #UCLDraw #trndnl;"940325239614971904";https://twitter.com/trendinaliaID/status/940325239614971904
haniisara;2017-12-11 22:53;0;0;"Fast & Furious : الهرولة والدعس والتفحيط #SaudiMovieTitles";;;#SaudiMovieTitles;"940323613714124801";https://twitter.com/haniisara/status/940323613714124801
SultanAlghanmi_;2017-12-11 22:51;0;1;"#SaudiMovieTitles Im loving these";;;#SaudiMovieTitles;"940323237082402817";https://twitter.com/SultanAlghanmi_/status/940323237082402817
Nazaaaaal;2017-12-11 22:51;4;4;"Fiqh Club #SaudiMovieTitles";;;#SaudiMovieTitles;"940323225321422848";https://twitter.com/Nazaaaaal/status/940323225321422848
Nazaaaaal;2017-12-11 22:49;0;0;"Women in Black 3 #SaudiMovieTitles";;;#SaudiMovieTitles;"940322634260029441";https://twitter.com/Nazaaaaal/status/940322634260029441
Solar_unique;2017-12-11 22:48;0;0;"This #SaudiMovieTitles is hilarious.";;;#SaudiMovieTitles;"940322510532378625";https://twitter.com/Solar_unique/status/940322510532378625
Nazaaaaal;2017-12-11 22:48;0;0;"The passion of Easa (pbuh) #SaudiMovieTitles";;;#SaudiMovieTitles;"940322342164500480";https://twitter.com/Nazaaaaal/status/940322342164500480
CapeTownMagpie;2017-12-11 22:44;8;4;"Jamaal Bond in The Man With The Golden Miswak #SaudiMovieTitles";;;#SaudiMovieTitles;"940321450115960832";https://twitter.com/CapeTownMagpie/status/940321450115960832
habissioner;2017-12-11 22:43;0;1;"Straight Outta Jeddah Boyz N The Hudhud Menace 2 Saudia-ty The Color Burble #SaudiMovieTitles";;;#SaudiMovieTitles;"940321285485215744";https://twitter.com/habissioner/status/940321285485215744
ArSy_ed;2017-12-11 22:43;2;1;"Mission Insha'Allah #SaudiMovieTitles";;;#SaudiMovieTitles;"940321227968724992";https://twitter.com/ArSy_ed/status/940321227968724992
Hindasari;2017-12-11 22:43;0;0;"My Big Fat Saudi Wedding #SaudiMovieTitles";;;#SaudiMovieTitles;"940321153083572224";https://twitter.com/Hindasari/status/940321153083572224
Nazaaaaal;2017-12-11 22:43;0;2;"500 days of Sanaa #SaudiMovieTitles";;;#SaudiMovieTitles;"940321132732858368";https://twitter.com/Nazaaaaal/status/940321132732858368
rjsalame;2017-12-11 22:41;0;0;"Desert Gump #SaudiMovieTitles";;;#SaudiMovieTitles;"940320656171982850";https://twitter.com/rjsalame/status/940320656171982850
onewavestreet;2017-12-11 22:40;0;1;"Requiem For A Habib #SaudiMovieTitles";;;#SaudiMovieTitles;"940320312486498306";https://twitter.com/onewavestreet/status/940320312486498306
devirapoetry_;2017-12-11 22:38;0;0;"30 days of fasting #SaudiMovieTitles";;;#SaudiMovieTitles;"940319903227174912";https://twitter.com/devirapoetry_/status/940319903227174912
_amza_;2017-12-11 22:37;0;0;"#SaudiMovieTitles Falafel above the madding crowd.";;;#SaudiMovieTitles;"940319755952586753";https://twitter.com/_amza_/status/940319755952586753
onewavestreet;2017-12-11 22:37;0;1;"The Israel Files #SaudiMovieTitles";;;#SaudiMovieTitles;"940319751842254853";https://twitter.com/onewavestreet/status/940319751842254853
Al_asimmakki;2017-12-11 22:36;0;0;"#SaudiMovieTitles Coming soon in Ramadan.. Sufarman returns";;;#SaudiMovieTitles;"940319432873791488";https://twitter.com/Al_asimmakki/status/940319432873791488
onewavestreet;2017-12-11 22:35;0;0;"Daughterwatch #SaudiMovieTitles";;;#SaudiMovieTitles;"940319176069087232";https://twitter.com/onewavestreet/status/940319176069087232
sregdab;2017-12-11 22:34;0;0;"#SaudiMovieTitles no country for oud men";;;#SaudiMovieTitles;"940319003137990662";https://twitter.com/sregdab/status/940319003137990662
_amza_;2017-12-11 22:34;0;0;"#SaudiMovieTitles Escape from AL Ritz Carlton.";;;#SaudiMovieTitles;"940318866827304964";https://twitter.com/_amza_/status/940318866827304964
nnnoouuurrrr;2017-12-11 22:34;0;0;"Scarf-face #SaudiMovieTitles";;;#SaudiMovieTitles;"940318827895836673";https://twitter.com/nnnoouuurrrr/status/940318827895836673
Al_asimmakki;2017-12-11 22:33;0;0;"#SaudiMovieTitles Coming soon in Ramadan....... FooLCANO";;;#SaudiMovieTitles;"940318771142676480";https://twitter.com/Al_asimmakki/status/940318771142676480
Max802_16;2017-12-11 22:32;0;0;"Me myself and the house. #SaudiMovieTitles";;;#SaudiMovieTitles;"940318437569638407";https://twitter.com/Max802_16/status/940318437569638407
Faruxu;2017-12-11 22:31;0;1;"Looking at #SaudiMovieTitles pic.twitter.com/VsnhOecGfG";;;#SaudiMovieTitles;"940318261912117249";https://twitter.com/Faruxu/status/940318261912117249
PollyWilkins;2017-12-11 22:31;0;0;"Mocktail. #SaudiMovieTitles";;;#SaudiMovieTitles;"940318037126901761";https://twitter.com/PollyWilkins/status/940318037126901761
dembloodywords;2017-12-11 22:30;0;0;"Am I the only one who doesn't find #SaudiMovieTitles funny?";;;#SaudiMovieTitles;"940317799171477506";https://twitter.com/dembloodywords/status/940317799171477506
h44tm;2017-12-11 22:29;0;1;"midnight in riyadh #SaudiMovieTitles";;;#SaudiMovieTitles;"940317622733889542";https://twitter.com/h44tm/status/940317622733889542
nekonan1991;2017-12-11 22:28;0;1;"#SaudiMovieTitles from jeddah with hub";;;#SaudiMovieTitles;"940317268600221696";https://twitter.com/nekonan1991/status/940317268600221696
Gunnerzak;2017-12-11 22:26;0;0;"#SaudiMovieTitles";;;#SaudiMovieTitles;"940316820526989314";https://twitter.com/Gunnerzak/status/940316820526989314
Nazaaaaal;2017-12-11 22:26;0;0;"Djajjal unchained #SaudiMovieTitles";;;#SaudiMovieTitles;"940316797055537152";https://twitter.com/Nazaaaaal/status/940316797055537152
Max802_16;2017-12-11 22:25;0;0;"Wonder Man. #SaudiMovieTitles";;;#SaudiMovieTitles;"940316724682948609";https://twitter.com/Max802_16/status/940316724682948609
_maail10;2017-12-11 22:25;0;1;"Catch jannah if you can. #SaudiMovieTitles";;;#SaudiMovieTitles;"940316640377438208";https://twitter.com/_maail10/status/940316640377438208
Nazaaaaal;2017-12-11 22:25;1;5;"The perks of being a Niqabi #SaudiMovieTitles";;;#SaudiMovieTitles;"940316631770611712";https://twitter.com/Nazaaaaal/status/940316631770611712
hndrsy;2017-12-11 22:24;0;0;"sumpah ini #saudimovietitles epic bener kalah epic pas bilang kangen tapi nga direspon apa-apa #okesepertiadaygsalah #yamaap";;;#saudimovietitles #okesepertiadaygsalah #yamaap;"940316477663543296";https://twitter.com/hndrsy/status/940316477663543296
manol055;2017-12-11 22:22;0;0;"#SaudiMovieTitles Me and my four wives";;;#SaudiMovieTitles;"940315772089401344";https://twitter.com/manol055/status/940315772089401344
onewavestreet;2017-12-11 22:21;0;0;"Lord of the 4 Rings #SaudiMovieTitles";;;#SaudiMovieTitles;"940315743127732224";https://twitter.com/onewavestreet/status/940315743127732224
shariahaisha;2017-12-11 22:21;0;2;"#SaudiMovieTitles giving me life rn. Who knew MT could be clever";;;#SaudiMovieTitles;"940315604925472768";https://twitter.com/shariahaisha/status/940315604925472768
trendinaliaID;2017-12-11 22:21;0;0;"⒈ #SaudiMovieTitles ⒉ #banjir ⒊ #KabarnyaMantan ⒋ Komentar Anda ⒌ Lazada ⒍ #radioguemati ⒎ #UCLDraw ⒏ Harbolnas ⒐ Ketua DPR ⒑ Porto 2017/12/12 03:05 WIB #trndnl http://www. trendinalia.com/twitter-trendi ng-topics/indonesia/indonesia-today.html …";;;#SaudiMovieTitles #banjir #KabarnyaMantan #radioguemati #UCLDraw #trndnl;"940315581860872192";https://twitter.com/trendinaliaID/status/940315581860872192
